variance,max H,max S,max V,H*S,ok not ok
7.31E+02,177,135,255,23895,1
7.46E+02,178,138,255,24564,1
7.45E+02,176,140,255,24640,1
7.35E+02,176,141,255,24816,1
7.30E+02,177,140,255,24780,1
7.31E+02,176,141,255,24816,1
7.56E+02,176,141,255,24816,1
7.59E+02,177,137,255,24249,1
8.23E+02,177,133,255,23541,1
8.74E+02,178,130,255,23140,1
1.13E+03,174,134,255,23316,1
1.24E+03,177,135,255,23895,1
3.16E+03,178,132,255,23496,1
2.82E+03,178,133,255,23674,1
2.47E+03,178,131,255,23318,1
2.14E+03,178,132,255,23496,1
1.81E+03,178,135,255,24030,1
1.44E+03,179,133,255,23807,1
1.20E+03,179,135,255,24165,1
1.07E+03,179,136,255,24344,1
1.01E+03,179,134,255,23986,1
9.89E+02,178,136,255,24208,1
9.33E+02,175,141,255,24675,1
8.73E+02,178,141,255,25098,1
8.24E+02,177,141,255,24957,1
7.85E+02,177,141,255,24957,1
7.78E+02,177,138,255,24426,1
7.77E+02,177,139,255,24603,1
7.82E+02,176,140,255,24640,1
8.01E+02,175,141,255,24675,1
8.20E+02,175,141,255,24675,1
8.27E+02,176,141,255,24816,1
8.22E+02,177,140,255,24780,1
8.22E+02,176,140,255,24640,1
8.50E+02,175,141,255,24675,1
1.07E+03,176,140,255,24640,1
1.22E+03,176,137,255,24112,1
2.45E+03,179,132,255,23628,1
2.03E+03,178,135,255,24030,1
1.70E+03,177,138,255,24426,1
1.41E+03,176,141,255,24816,1
1.08E+03,176,143,255,25168,1
8.56E+02,176,144,255,25344,1
7.76E+02,178,147,255,26166,1
7.55E+02,177,148,255,26196,1
7.52E+02,176,148,255,26048,1
7.45E+02,176,146,255,25696,1
7.77E+02,178,139,255,24742,1
7.73E+02,177,137,255,24249,1
7.96E+02,176,140,255,24640,1
8.00E+02,176,141,255,24816,1
7.77E+02,177,136,255,24072,1
7.67E+02,178,133,255,23674,1
7.82E+02,178,134,255,23852,1
8.05E+02,178,137,255,24386,1
8.13E+02,178,140,255,24920,1
8.27E+02,176,140,255,24640,1
8.33E+02,175,140,255,24500,1
8.37E+02,177,139,255,24603,1
9.02E+02,178,131,255,23318,1
1.04E+03,177,134,255,23718,1
2.40E+03,177,135,255,23895,1
2.06E+03,177,136,255,24072,1
1.39E+03,174,136,255,23664,1
9.71E+02,174,133,255,23142,1
4.86E+02,173,138,255,23874,1
4.40E+02,174,138,255,24012,1
4.67E+02,175,138,255,24150,1
5.08E+02,176,137,255,24112,1
5.52E+02,176,138,255,24288,1
5.88E+02,176,141,255,24816,1
6.18E+02,176,143,255,25168,1
6.53E+02,177,143,255,25311,1
6.87E+02,176,145,255,25520,1
7.24E+02,177,145,255,25665,1
7.63E+02,177,142,255,25134,1
7.45E+02,176,137,255,24112,1
6.70E+02,178,117,255,20826,1
6.34E+02,178,111,255,19758,1
6.10E+02,176,107,255,18832,1
5.87E+02,178,101,255,17978,1
5.51E+02,177,102,255,18054,1
5.01E+02,177,110,255,19470,1
5.48E+02,178,118,255,21004,1
7.40E+02,177,125,255,22125,1
2.52E+03,177,138,255,24426,1
2.18E+03,177,141,255,24957,1
1.49E+03,177,144,255,25488,1
1.14E+03,176,144,255,25344,1
5.68E+02,178,140,255,24920,1
4.45E+02,178,137,255,24386,1
4.10E+02,178,129,255,22962,1
3.67E+02,177,121,255,21417,1
3.92E+02,177,113,255,20001,1
4.59E+02,177,101,255,17877,1
5.21E+02,178,108,255,19224,1
5.26E+02,179,118,255,21122,1
4.67E+02,178,127,255,22606,1
3.65E+02,178,128,255,22784,1
3.11E+02,178,131,255,23318,1
2.67E+02,178,135,255,24030,1
2.05E+02,179,142,255,25418,1
2.44E+02,178,162,255,28836,1
3.07E+02,177,169,255,29913,1
3.73E+02,177,174,255,30798,1
6.47E+02,179,175,255,31325,1
5.04E+02,176,175,255,30800,1
5.50E+02,176,173,255,30448,1
6.40E+02,176,166,255,29216,1
9.01E+02,177,164,255,29028,1
1.01E+03,176,169,255,29744,1
1.08E+03,177,169,255,29913,1
1.03E+03,179,168,255,30072,1
1.11E+03,177,167,255,29559,1
1.78E+03,178,168,255,29904,1
2.95E+03,179,153,255,27387,1
2.13E+03,179,152,255,27208,1
1.43E+03,179,152,255,27208,1
8.31E+02,177,155,255,27435,1
4.53E+02,179,156,255,27924,1
4.06E+02,179,155,255,27745,1
4.62E+02,179,153,255,27387,1
5.58E+02,179,159,255,28461,1
6.32E+02,179,158,255,28282,1
6.78E+02,179,157,255,28103,1
7.18E+02,179,154,255,27566,1
7.31E+02,178,148,255,26344,1
7.24E+02,178,146,255,25988,1
7.35E+02,178,145,255,25810,1
8.73E+02,178,147,255,26166,1
1.25E+03,178,144,255,25632,1
2.17E+03,173,146,255,25258,1
1.17E+03,177,144,255,25488,1
7.63E+02,176,140,255,24640,1
5.64E+02,176,139,255,24464,1
5.07E+02,177,138,255,24426,1
4.71E+02,177,137,255,24249,1
4.56E+02,176,138,255,24288,1
4.25E+02,176,147,255,25872,1
4.50E+02,176,153,255,26928,1
4.57E+02,176,155,255,27280,1
3.99E+02,174,143,255,24882,1
4.20E+02,176,134,255,23584,1
3.45E+02,176,132,255,23232,1
3.51E+02,176,128,255,22528,1
3.00E+02,178,140,255,24920,1
2.55E+02,178,145,255,25810,1
6.46E+02,179,145,255,25955,1
2.89E+02,173,164,255,28372,1
4.09E+02,177,192,255,33984,1
6.03E+02,175,211,255,36925,1
6.46E+02,176,208,255,36608,1
6.26E+02,176,193,255,33968,1
5.69E+02,176,175,255,30800,1
5.01E+02,176,168,255,29568,1
4.27E+02,175,166,255,29050,1
4.37E+02,174,169,255,29406,1
4.69E+02,174,171,255,29754,1
5.18E+02,174,168,255,29232,1
5.42E+02,174,165,255,28710,1
4.97E+02,175,153,255,26775,1
4.56E+02,177,145,255,25665,1
4.56E+02,177,145,255,25665,1
4.56E+02,177,145,255,25665,1
4.56E+02,177,145,255,25665,1
3.59E+02,176,131,255,23056,1
3.59E+02,176,131,255,23056,1
3.59E+02,176,131,255,23056,1
3.59E+02,176,131,255,23056,1
3.66E+02,176,131,255,23056,1
3.66E+02,176,131,255,23056,1
3.66E+02,176,131,255,23056,1
3.66E+02,176,131,255,23056,1
3.66E+02,176,131,255,23056,1
2.56E+03,177,132,255,23364,1
2.56E+03,177,132,255,23364,1
2.56E+03,177,132,255,23364,1
2.56E+03,177,132,255,23364,1
2.56E+03,177,132,255,23364,1
2.56E+03,177,132,255,23364,1
2.56E+03,177,132,255,23364,1
3.44E+03,178,127,255,22606,1
3.44E+03,178,127,255,22606,1
3.44E+03,178,127,255,22606,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
1.35E+03,174,130,255,22620,1
4.96E+02,175,140,255,24500,1
5.01E+02,174,141,255,24534,1
5.01E+02,174,141,255,24534,1
5.01E+02,174,141,255,24534,1
5.01E+02,174,141,255,24534,1
5.01E+02,174,141,255,24534,1
4.96E+02,175,140,255,24500,1
4.96E+02,175,140,255,24500,1
4.96E+02,175,140,255,24500,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.55E+02,176,120,255,21120,1
1.66E+02,177,112,255,19824,1
1.66E+02,177,111,255,19647,1
1.66E+02,177,111,255,19647,1
1.66E+02,177,111,255,19647,1
1.66E+02,177,111,255,19647,1
1.66E+02,177,111,255,19647,1
1.66E+02,177,112,255,19824,1
1.66E+02,177,112,255,19824,1
1.66E+02,177,112,255,19824,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
3.14E+02,178,117,255,20826,1
1.65E+03,177,153,255,27081,1
1.65E+03,177,153,255,27081,1
1.65E+03,177,153,255,27081,1
1.65E+03,177,153,255,27081,1
1.65E+03,177,153,255,27081,1
1.65E+03,177,153,255,27081,1
1.84E+03,178,147,255,26166,1
1.84E+03,178,147,255,26166,1
1.84E+03,178,146,255,25988,1
1.84E+03,178,146,255,25988,1
8.62E+02,178,143,255,25454,1
8.62E+02,178,143,255,25454,1
8.62E+02,178,143,255,25454,1
8.62E+02,178,141,255,25098,1
8.62E+02,178,141,255,25098,1
8.62E+02,178,141,255,25098,1
8.62E+02,178,141,255,25098,1
8.62E+02,178,141,255,25098,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
2.15E+02,176,126,255,22176,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
3.32E+02,175,123,255,21525,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.24E+02,174,134,255,23316,1
5.21E+02,174,133,255,23142,1
5.83E+02,178,132,255,23496,1
6.08E+02,178,128,255,22784,1
3.07E+02,178,128,255,22784,1
2.84E+02,178,127,255,22606,1
2.20E+02,178,127,255,22606,1
1.89E+02,178,127,255,22606,1
1.71E+02,177,126,255,22302,1
1.56E+02,177,126,255,22302,1
1.52E+02,177,126,255,22302,1
3.01E+03,175,127,255,22225,1
3.08E+03,175,128,255,22400,1
2.97E+02,172,149,255,25628,1
2.63E+02,172,146,255,25112,1
2.55E+02,172,144,255,24768,1
2.55E+02,172,145,255,24940,1
2.66E+02,173,145,255,25085,1
2.33E+02,173,147,255,25431,1
2.31E+02,173,147,255,25431,1
2.80E+02,173,145,255,25085,1
3.11E+03,171,130,255,22230,1
3.06E+03,171,132,255,22572,1
9.70E+01,173,120,255,20760,1
1.05E+02,173,119,255,20587,1
1.19E+02,173,119,255,20587,1
1.32E+02,173,120,255,20760,1
1.50E+02,172,120,255,20640,1
1.03E+02,172,122,255,20984,1
8.30E+01,172,123,255,21156,1
9.08E+01,172,122,255,20984,1
1.18E+03,179,143,255,25597,1
1.16E+03,179,143,255,25597,1
1.25E+03,179,144,255,25776,1
1.34E+03,179,144,255,25776,1
1.31E+03,179,144,255,25776,1
1.27E+03,179,144,255,25776,1
2.47E+03,178,152,255,27056,1
2.05E+03,178,152,255,27056,1
2.03E+03,178,151,255,26878,1
2.03E+03,178,151,255,26878,1
2.58E+03,178,151,255,26878,1
2.53E+03,178,151,255,26878,1
2.56E+03,178,151,255,26878,1
2.56E+03,178,151,255,26878,1
2.74E+03,178,147,255,26166,1
2.74E+03,178,147,255,26166,1
2.90E+03,178,147,255,26166,1
2.90E+03,178,147,255,26166,1
3.03E+03,178,147,255,26166,1
3.03E+03,178,147,255,26166,1
7.02E+03,179,143,255,25597,1
7.02E+03,179,143,255,25597,1
6.90E+03,179,142,255,25418,1
6.90E+03,179,142,255,25418,1
6.84E+03,179,143,255,25597,1
6.98E+03,179,144,255,25776,1
6.98E+03,179,144,255,25776,1
6.98E+03,179,144,255,25776,1
6.98E+03,179,144,255,25776,1
6.98E+03,179,144,255,25776,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
3.36E+03,179,137,255,24523,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
5.77E+03,173,112,255,19376,1
3.38E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
3.32E+03,177,132,255,23364,1
3.32E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
3.38E+03,177,132,255,23364,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
5.43E+03,177,124,255,21948,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
2.52E+03,177,121,255,21417,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
5.60E+03,176,108,255,19008,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
2.85E+03,178,116,255,20648,1
5.05E+03,177,127,255,22479,1
5.05E+03,177,127,255,22479,1
5.05E+03,177,127,255,22479,1
5.05E+03,177,127,255,22479,1
5.05E+03,177,127,255,22479,1
5.05E+03,177,127,255,22479,1
5.05E+03,177,127,255,22479,1
2.50E+03,176,129,255,22704,1
2.50E+03,176,129,255,22704,1
2.50E+03,176,129,255,22704,1
2.50E+03,176,129,255,22704,1
2.50E+03,176,129,255,22704,1
2.50E+03,176,129,255,22704,1
4.19E+03,170,130,255,22100,1
4.19E+03,170,130,255,22100,1
4.19E+03,170,130,255,22100,1
4.19E+03,170,130,255,22100,1
4.19E+03,170,130,255,22100,1
2.33E+03,177,131,255,23187,1
2.33E+03,177,131,255,23187,1
2.33E+03,177,131,255,23187,1
2.33E+03,177,131,255,23187,1
2.33E+03,177,131,255,23187,1
4.30E+03,171,130,255,22230,1
4.30E+03,171,130,255,22230,1
4.30E+03,171,130,255,22230,1
4.30E+03,171,130,255,22230,1
4.30E+03,171,130,255,22230,1
2.41E+03,173,121,255,20933,1
2.41E+03,173,121,255,20933,1
2.41E+03,173,121,255,20933,1
2.41E+03,173,121,255,20933,1
2.41E+03,173,121,255,20933,1
5.13E+03,174,124,255,21576,1
5.13E+03,174,124,255,21576,1
5.13E+03,174,124,255,21576,1
5.13E+03,174,124,255,21576,1
5.13E+03,174,124,255,21576,1
2.56E+03,175,123,255,21525,1
2.56E+03,175,123,255,21525,1
2.56E+03,175,123,255,21525,1
2.56E+03,175,123,255,21525,1
2.56E+03,175,123,255,21525,1
5.34E+03,177,118,255,20886,1
5.34E+03,177,118,255,20886,1
5.34E+03,177,118,255,20886,1
5.34E+03,177,118,255,20886,1
5.34E+03,177,118,255,20886,1
2.63E+03,175,129,255,22575,1
2.63E+03,175,129,255,22575,1
2.63E+03,175,129,255,22575,1
2.63E+03,175,129,255,22575,1
2.63E+03,175,129,255,22575,1
2.63E+03,175,129,255,22575,1
2.63E+03,175,129,255,22575,1
5.07E+03,176,124,255,21824,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
5.17E+03,177,142,255,25134,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
2.53E+03,178,137,255,24386,1
4.22E+03,174,136,255,23664,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
4.68E+03,175,143,255,25025,1
2.61E+03,177,130,255,23010,1
2.61E+03,177,130,255,23010,1
2.61E+03,177,130,255,23010,1
2.61E+03,177,130,255,23010,1
2.61E+03,177,130,255,23010,1
2.61E+03,177,130,255,23010,1
2.52E+03,177,130,255,23010,1
2.52E+03,177,130,255,23010,1
2.61E+03,177,130,255,23010,1
4.78E+03,173,124,255,21452,1
5.78E+03,176,147,255,25872,1
5.78E+03,176,147,255,25872,1
5.78E+03,176,147,255,25872,1
5.66E+03,176,147,255,25872,1
5.66E+03,177,148,255,26196,1
5.69E+03,176,148,255,26048,1
5.76E+03,176,147,255,25872,1
5.76E+03,174,147,255,25578,1
5.73E+03,174,147,255,25578,1
5.20E+03,175,148,255,25900,1
3.66E+03,179,153,255,27387,1
3.45E+03,179,153,255,27387,1
3.45E+03,179,153,255,27387,1
3.56E+03,179,153,255,27387,1
3.56E+03,179,153,255,27387,1
3.51E+03,179,153,255,27387,1
3.51E+03,179,153,255,27387,1
3.38E+03,179,154,255,27566,1
3.38E+03,179,154,255,27566,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
6.74E+02,176,160,255,28160,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
3.94E+02,179,196,255,35084,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
1.26E+03,178,172,255,30616,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
2.27E+03,179,168,255,30072,1
3.38E+03,174,164,255,28536,1
3.38E+03,174,164,255,28536,1
3.38E+03,174,164,255,28536,1
3.31E+03,173,163,255,28199,1
3.31E+03,173,163,255,28199,1
3.31E+03,173,163,255,28199,1
3.31E+03,173,163,255,28199,1
3.31E+03,173,163,255,28199,1
3.31E+03,173,163,255,28199,1
3.31E+03,173,163,255,28199,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
2.18E+03,173,165,255,28545,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.93E+02,177,164,255,29028,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
8.69E+02,177,168,255,29736,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
7.77E+02,178,167,255,29726,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
6.15E+02,176,170,255,29920,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
1.09E+03,172,164,255,28208,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
6.96E+02,174,168,255,29232,1
1.90E+02,179,175,110,31325,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
3.09E+02,178,161,255,28658,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
1.75E+03,177,157,255,27789,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
2.84E+03,173,158,255,27334,1
3.70E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
3.42E+03,177,165,255,29205,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
2.25E+03,173,168,255,29064,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
8.68E+02,178,157,255,27946,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.81E+02,175,154,255,26950,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
7.99E+02,176,191,255,33616,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.05E+02,179,195,255,34905,1
6.04E+02,179,197,255,35263,1
5.82E+02,177,200,255,35400,1
5.82E+02,177,200,255,35400,1
5.75E+02,179,201,255,35979,1
5.75E+02,179,201,255,35979,1
5.75E+02,179,201,255,35979,1
5.43E+02,179,196,255,35084,1
5.10E+02,178,196,255,34888,1
4.84E+02,178,196,251,34888,1
4.59E+02,177,196,255,34692,1
4.28E+02,177,196,245,34692,1
4.15E+02,179,183,255,32757,1
3.80E+02,179,184,255,32936,1
3.72E+02,179,184,255,32936,1
3.67E+02,179,182,255,32578,1
3.56E+02,179,181,255,32399,1
3.67E+02,179,182,255,32578,1
3.56E+02,179,181,255,32399,1
2.90E+02,179,185,255,33115,1
2.59E+02,179,183,255,32757,1
2.58E+02,179,182,255,32578,1
2.60E+02,179,182,255,32578,1
2.99E+02,179,172,255,30788,1
5.57E+02,179,172,255,30788,1
9.24E+02,179,172,255,30788,1
8.65E+02,179,171,255,30609,1
8.94E+02,179,172,255,30788,1
8.26E+02,179,172,255,30788,1
1.23E+03,179,168,255,30072,1
4.45E+02,178,167,255,29726,1
4.06E+03,178,150,255,26700,1
4.06E+03,178,150,255,26700,1
4.06E+03,178,150,255,26700,1
4.06E+03,178,150,255,26700,1
4.06E+03,178,150,255,26700,1
1.60E+03,178,151,255,26878,1
1.60E+03,178,151,255,26878,1
1.60E+03,178,151,255,26878,1
1.60E+03,178,151,255,26878,1
1.60E+03,178,151,255,26878,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.01E+02,176,155,255,27280,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
3.02E+02,175,151,255,26425,1
