variance,max H,max S,max V,H*S,ok not ok
121.1,176,108,255,19008,1
122.3,178,106,255,18868,1
114.8,179,103,255,18437,1
123.8,179,101,255,18079,1
123.6,179,101,255,18079,1
122.3,179,104,255,18616,1
124.8,178,110,255,19580,1
125.5,176,115,255,20240,1
127.0,176,115,255,20240,1
117.9,177,111,255,19647,1
102.1,178,108,255,19224,1
92.4,179,109,255,19511,1
70.5,179,108,255,19332,1
76.6,177,107,255,18939,1
85.3,177,105,255,18585,1
197.1,176,103,255,18128,1
215.9,176,108,255,19008,1
241.4,174,110,255,19140,1
232.1,175,109,255,19075,1
234.7,177,108,255,19116,1
233.2,178,105,255,18690,1
215.9,178,102,255,18156,1
183.8,178,100,255,17800,1
164.4,179,108,255,19332,1
200.6,179,126,255,22554,1
218.5,179,128,255,22912,1
215.5,179,130,255,23270,1
208.2,178,130,255,23140,1
164.4,178,129,255,22962,1
187.2,179,133,255,23807,1
200.9,179,137,255,24523,1
206.7,178,137,255,24386,1
156.6,177,136,255,24072,1
99.1,177,124,255,21948,1
64.1,177,114,255,20178,1
59.7,176,106,255,18656,1
72.3,176,108,255,19008,1
85.6,177,109,255,19293,1
83.3,179,108,255,19332,1
733.9,179,109,255,19511,1
706.7,179,113,255,20227,1
76.5,179,117,255,20943,1
94.6,178,118,255,21004,1
99.2,178,125,255,22250,1
86.2,179,129,255,23091,1
69.5,179,131,255,23449,1
61.4,179,133,255,23807,1
70.2,178,132,255,23496,1
100.4,178,129,255,22962,1
142.8,179,126,255,22554,1
156.2,179,126,255,22554,1
118.1,179,126,255,22554,1
83.9,179,125,255,22375,1
51.5,179,120,255,21480,1
142.9,179,114,255,20406,1
159.0,178,104,255,18512,1
72.9,176,102,255,17952,1
85.1,176,105,255,18480,1
786.1,175,112,255,19600,1
755.0,175,114,255,19950,1
732.4,175,119,255,20825,1
723.4,175,121,255,21175,1
725.7,174,121,255,21054,1
754.0,174,121,255,21054,1
806.8,176,121,255,21296,1
879.2,177,118,255,20886,1
944.7,178,115,255,20470,1
1003.0,178,114,255,20292,1
1047.0,179,111,255,19869,1
1082.6,179,110,255,19690,1
1100.5,179,109,255,19511,1
1097.5,178,108,255,19224,1
1065.4,178,104,255,18512,1
1006.5,179,107,255,19153,1
935.9,179,111,255,19869,1
869.3,179,115,255,20585,1
816.9,179,116,255,20764,1
784.1,179,116,255,20764,1
764.3,179,116,255,20764,1
755.1,179,116,255,20764,1
749.5,178,116,255,20648,1
758.2,177,115,255,20355,1
788.6,177,115,255,20355,1
837.7,176,115,255,20240,1
882.9,177,115,255,20355,1
910.7,178,113,255,20114,1
920.2,178,111,255,19758,1
923.7,178,110,255,19580,1
920.7,176,110,255,19360,1
915.7,174,108,255,18792,1
913.4,176,108,255,19008,1
927.1,179,107,255,19153,1
73.7,179,107,255,19153,1
84.8,179,112,255,20048,1
100.4,178,112,255,19936,1
115.5,178,112,255,19936,1
128.9,179,112,255,20048,1
130.2,179,109,255,19511,1
132.3,177,109,255,19293,1
128.5,178,110,255,19580,1
119.0,178,110,255,19580,1
114.0,178,109,255,19402,1
111.4,178,107,255,19046,1
100.8,177,109,255,19293,1
86.5,177,110,255,19470,1
71.3,176,110,255,19360,1
54.6,176,109,255,19184,1
44.9,177,108,255,19116,1
36.6,177,107,255,18939,1
35.5,177,107,255,18939,1
37.2,177,110,255,19470,1
40.6,177,111,255,19647,1
42.2,176,112,255,19712,1
53.7,176,112,255,19712,1
73.4,176,113,255,19888,1
86.6,176,112,255,19712,1
100.5,176,113,255,19888,1
107.7,176,113,255,19888,1
105.9,176,114,255,20064,1
90.1,175,114,255,19950,1
115.9,174,112,255,19488,1
108.1,175,109,255,19075,1
104.8,176,107,255,18832,1
105.2,177,110,255,19470,1
114.2,177,112,255,19824,1
56.7,177,116,255,20532,1
58.9,177,115,255,20355,1
57.9,177,113,255,20001,1
51.1,175,110,255,19250,1
36.7,174,104,255,18096,1
39.8,176,100,255,17600,1
43.8,177,100,255,17700,1
51.2,177,98,255,17346,1
53.5,177,93,255,16461,1
59.5,177,92,255,16284,1
52.8,176,103,255,18128,1
54.4,173,109,255,18857,1
52.3,173,111,255,19203,1
48.9,175,111,255,19425,1
55.4,174,111,255,19314,1
76.9,176,108,255,19008,1
82.6,178,106,255,18868,1
84.2,179,105,255,18795,1
84.4,179,103,255,18437,1
93.4,179,96,255,17184,1
102.0,178,97,255,17266,1
110.8,178,97,255,17266,1
120.1,178,96,255,17088,1
98.5,177,99,255,17523,1
82.4,177,101,255,17877,1
76.2,175,101,255,17675,1
75.4,173,97,255,16781,1
66.9,175,95,255,16625,1
68.6,175,95,255,16625,1
72.4,176,96,255,16896,1
95.5,177,101,255,17877,1
97.3,178,100,255,17800,1
93.5,178,97,255,17266,1
65.1,178,94,255,16732,1
61.5,178,90,255,16020,1
62.2,177,87,255,15399,1
61.7,176,86,255,15136,1
61.8,175,85,255,14875,1
63.4,171,83,255,14193,1
85.9,166,93,255,15438,1
95.2,163,93,255,15159,1
354.6,161,94,255,15134,1
330.9,160,91,255,14560,1
346.3,160,91,255,14560,1
363.3,161,92,255,14812,1
333.0,162,93,255,15066,1
339.6,164,98,255,16072,1
339.2,165,111,255,18315,1
283.0,166,117,255,19422,1
276.4,167,120,255,20040,1
265.0,168,119,255,19992,1
205.0,168,122,255,20496,1
200.9,168,120,255,20160,1
202.8,169,118,255,19942,1
188.8,169,115,255,19435,1
197.0,169,127,255,21463,1
189.9,171,129,255,22059,1
185.1,172,129,255,22188,1
236.1,173,140,255,24220,1
228.9,172,142,255,24424,1
223.1,173,142,255,24566,1
276.9,172,142,255,24424,1
240.9,172,146,255,25112,1
306.8,171,146,255,24966,1
280.7,172,147,255,25284,1
277.6,172,145,255,24940,1
223.0,173,141,255,24393,1
254.5,171,127,255,21717,1
205.0,171,129,255,22059,1
167.0,168,130,255,21840,1
146.6,172,122,255,20984,1
115.3,174,121,255,21054,1
124.3,176,109,255,19184,1
100.2,178,97,255,17266,1
111.2,178,97,255,17266,1
90.7,178,98,255,17444,1
97.5,177,104,255,18408,1
79.2,176,104,255,18304,1
93.6,173,107,255,18511,1
77.8,172,105,255,18060,1
96.9,171,107,255,18297,1
92.1,170,105,255,17850,1
140.5,169,103,255,17407,1
170.8,170,99,255,16830,1
269.1,172,98,255,16856,1
433.3,173,104,255,17992,1
575.9,173,108,255,18684,1
626.1,173,105,255,18165,1
594.1,173,105,255,18165,1
582.0,173,98,255,16954,1
510.0,175,96,255,16800,1
429.1,178,92,255,16376,1
250.0,178,100,255,17800,1
190.3,178,107,255,19046,1
174.7,178,111,255,19758,1
157.6,179,115,255,20585,1
140.6,179,115,255,20585,1
154.6,178,117,255,20826,1
199.7,178,117,255,20826,1
184.5,178,113,255,20114,1
179.2,179,105,255,18795,1
174.5,178,105,255,18690,1
162.7,178,103,255,18334,1
168.5,178,102,255,18156,1
142.7,178,103,255,18334,1
161.9,178,103,255,18334,1
179.7,179,102,255,18258,1
179.4,179,104,255,18616,1
198.0,179,105,255,18795,1
202.0,179,109,255,19511,1
183.8,179,106,255,18974,1
196.7,179,99,255,17721,1
205.1,179,97,255,17363,1
210.0,179,98,255,17542,1
207.4,179,98,255,17542,1
222.4,178,98,255,17444,1
231.0,179,95,255,17005,1
226.6,179,91,255,16289,1
202.5,179,90,255,16110,1
188.5,179,91,255,16289,1
198.4,179,92,255,16468,1
201.9,179,92,255,16468,1
184.1,179,84,255,15036,1
183.6,179,85,255,15215,1
205.2,179,90,255,16110,1
215.6,178,94,255,16732,1
203.6,178,99,255,17622,1
205.2,178,100,255,17800,1
209.0,178,99,255,17622,1
214.7,177,93,255,16461,1
213.2,178,96,255,17088,1
212.2,179,102,255,18258,1
217.4,179,103,255,18437,1
229.4,179,102,255,18258,1
251.1,178,100,255,17800,1
281.9,178,97,255,17266,1
304.0,179,95,255,17005,1
309.4,178,94,255,16732,1
328.9,179,95,255,17005,1
350.6,178,96,255,17088,1
324.8,176,89,255,15664,1
320.4,177,86,255,15222,1
320.9,177,90,255,15930,1
320.1,175,90,255,15750,1
325.5,174,89,255,15486,1
335.8,174,96,255,16704,1
340.6,172,96,255,16512,1
341.4,173,97,255,16781,1
341.0,174,91,255,15834,1
325.0,175,91,255,15925,1
303.2,176,90,255,15840,1
306.9,175,88,255,15400,1
219.1,172,88,255,15136,1
220.6,174,86,255,14964,1
247.8,178,90,255,16020,1
252.4,176,89,255,15664,1
238.6,177,87,255,15399,1
229.1,176,89,255,15664,1
226.3,175,89,255,15575,1
222.3,177,89,255,15753,1
236.0,177,88,255,15576,1
250.0,178,84,255,14952,1
248.0,179,81,255,14499,1
248.4,179,80,255,14320,1
259.7,179,80,255,14320,1
263.3,178,80,255,14240,1
263.8,174,80,255,13920,1
252.0,177,82,255,14514,1
218.3,177,84,255,14868,1
196.7,177,84,255,14868,1
186.6,176,84,255,14784,1
165.5,177,81,255,14337,1
154.8,175,80,255,14000,1
147.6,174,80,255,13920,1
148.2,175,79,255,13825,1
213.2,177,78,255,13806,1
213.4,177,80,255,14160,1
225.9,177,81,255,14337,1
253.9,178,91,255,16198,1
295.7,174,103,255,17922,1
341.0,179,103,255,18437,1
389.8,174,109,255,18966,1
443.1,177,125,255,22125,1
492.5,178,131,255,23318,1
520.5,176,130,255,22880,1
507.6,178,129,255,22962,1
432.7,178,118,255,21004,1
410.1,178,117,255,20826,1
391.4,178,116,255,20648,1
345.6,177,114,255,20178,1
288.3,177,101,255,17877,1
262.3,175,92,255,16100,1
240.8,173,90,255,15570,1
225.7,173,85,255,14705,1
206.6,178,81,255,14418,1
209.5,178,80,255,14240,1
204.2,179,86,255,15394,1
198.6,177,90,255,15930,1
207.5,176,87,255,15312,1
249.9,177,87,255,15399,1
283.8,177,86,255,15222,1
385.0,179,77,255,13783,1
466.6,179,77,255,13783,1
560.6,178,88,255,15664,1
785.5,177,118,255,20886,1
901.1,175,118,255,20650,1
961.4,176,116,255,20416,1
961.5,176,112,255,19712,1
988.3,170,113,255,19210,1
960.0,166,115,255,19090,1
856.4,169,115,255,19435,1
740.6,175,115,255,20125,1
614.4,178,112,255,19936,1
462.5,178,110,255,19580,1
441.8,177,112,255,19824,1
450.7,177,125,255,22125,1
503.4,176,130,255,22880,1
578.2,177,131,255,23187,1
640.9,178,131,255,23318,1
655.3,177,137,255,24249,1
695.6,178,144,255,25632,1
695.3,178,150,255,26700,1
701.7,178,152,255,27056,1
721.9,177,154,255,27258,1
696.5,176,151,255,26576,1
724.8,177,150,255,26550,1
764.1,178,151,255,26878,1
808.3,178,149,255,26522,1
802.0,178,140,255,24920,1
802.7,177,139,255,24603,1
807.5,179,140,255,25060,1
847.2,177,145,255,25665,1
830.1,175,142,255,24850,1
848.8,173,140,255,24220,1
899.4,176,160,255,28160,1
934.2,176,161,255,28336,1
990.5,176,161,255,28336,1
970.9,174,158,255,27492,1
946.5,174,150,255,26100,1
972.4,175,147,255,25725,1
964.8,174,147,255,25578,1
989.6,176,147,255,25872,1
958.9,176,144,255,25344,1
990.9,178,143,255,25454,1
991.4,178,149,255,26522,1
1004.8,178,148,255,26344,1
967.6,179,149,255,26671,1
967.9,178,145,255,25810,1
962.7,178,141,255,25098,1
1024.3,178,135,255,24030,1
1072.2,178,141,255,25098,1
1071.3,177,149,255,26373,1
1089.4,173,151,255,26123,1
1086.7,176,156,255,27456,1
1073.3,177,156,255,27612,1
1016.7,178,153,255,27234,1
979.3,178,150,255,26700,1
1024.4,178,148,255,26344,1
910.2,178,147,255,26166,1
855.2,178,149,255,26522,1
803.4,177,148,255,26196,1
787.6,178,148,255,26344,1
786.7,178,146,255,25988,1
812.0,178,147,255,26166,1
815.6,178,148,255,26344,1
814.9,175,148,255,25900,1
860.8,174,148,255,25752,1
668.4,174,148,255,25752,1
708.3,174,149,255,25926,1
748.0,175,150,255,26250,1
770.8,175,150,255,26250,1
778.3,175,150,255,26250,1
776.1,174,151,255,26274,1
858.5,173,151,255,26123,1
827.6,172,151,255,25972,1
782.1,173,152,255,26296,1
727.8,174,150,255,26100,1
767.2,177,143,255,25311,1
753.1,179,143,255,25597,1
736.6,179,143,255,25597,1
705.3,178,143,255,25454,1
727.3,178,144,255,25632,1
680.3,176,142,255,24992,1
655.0,177,139,255,24603,1
712.0,177,146,255,25842,1
668.6,176,146,255,25696,1
614.0,175,147,255,25725,1
647.5,176,146,255,25696,1
631.8,177,143,255,25311,1
622.4,178,142,255,25276,1
606.1,178,142,255,25276,1
660.1,179,139,255,24881,1
646.0,179,142,255,25418,1
631.4,178,148,255,26344,1
614.8,176,149,255,26224,1
675.6,172,149,255,25628,1
671.4,173,149,255,25777,1
646.7,173,148,255,25604,1
614.2,173,145,255,25085,1
648.1,172,142,255,24424,1
644.5,174,141,255,24534,1
642.5,174,141,255,24534,1
714.5,174,142,255,24708,1
705.9,173,142,255,24566,1
671.7,174,140,255,24360,1
723.5,175,138,255,24150,1
703.9,175,136,255,23800,1
695.9,175,139,255,24325,1
680.1,174,140,255,24360,1
715.0,172,140,255,24080,1
686.5,174,141,255,24534,1
683.0,176,145,255,25520,1
681.9,177,146,255,25842,1
733.3,176,146,255,25696,1
718.7,176,147,255,25872,1
707.2,176,147,255,25872,1
691.9,177,146,255,25842,1
728.1,177,148,255,26196,1
678.8,177,149,255,26373,1
637.5,177,151,255,26727,1
631.7,176,151,255,26576,1
598.4,175,152,255,26600,1
569.8,174,148,255,25752,1
635.9,175,146,255,25550,1
641.7,175,148,255,25900,1
636.8,174,150,255,26100,1
679.1,174,152,255,26448,1
639.8,175,154,255,26950,1
595.5,176,155,255,27280,1
571.8,177,152,255,26904,1
589.0,177,151,255,26727,1
572.9,178,152,255,27056,1
559.7,178,147,255,26166,1
551.9,177,141,255,24957,1
618.5,175,140,255,24500,1
631.5,174,144,255,25056,1
666.0,176,149,255,26224,1
757.6,177,150,255,26550,1
742.0,177,146,255,25842,1
745.8,177,147,255,26019,1
815.1,174,146,255,25404,1
765.0,174,145,255,25230,1
732.8,174,142,255,24708,1
823.7,174,147,255,25578,1
833.2,174,147,255,25578,1
818.1,174,148,255,25752,1
785.5,173,148,255,25604,1
839.5,173,148,255,25604,1
819.0,174,147,255,25578,1
800.0,174,147,255,25578,1
785.9,174,145,255,25230,1
852.3,174,145,255,25230,1
813.7,174,146,255,25404,1
778.2,174,147,255,25578,1
777.0,173,150,255,25950,1
862.6,173,152,255,26296,1
872.1,173,152,255,26296,1
873.3,173,149,255,25777,1
931.9,173,148,255,25604,1
897.3,173,147,255,25431,1
866.5,173,147,255,25431,1
901.2,173,147,255,25431,1
872.2,173,148,255,25604,1
855.0,173,147,255,25431,1
941.1,173,148,255,25604,1
929.8,174,147,255,25578,1
907.6,174,146,255,25404,1
883.4,174,147,255,25578,1
936.4,173,146,255,25258,1
894.8,173,142,255,24566,1
831.4,172,139,255,23908,1
766.5,173,139,255,24047,1
780.9,173,132,255,22836,1
732.2,173,128,255,22144,1
678.6,171,122,255,20862,1
677.7,171,110,255,18810,1
651.7,172,107,255,18404,1
620.2,172,104,255,17888,1
677.4,173,107,255,18511,1
690.1,174,109,255,18966,1
699.3,175,110,255,19250,1
805.6,175,113,255,19775,1
814.4,175,117,255,20475,1
826.7,174,120,255,20880,1
825.9,174,121,255,21054,1
894.6,174,122,255,21228,1
851.1,173,122,255,21106,1
781.1,172,123,255,21156,1
776.3,171,121,255,20691,1
686.8,171,116,255,19836,1
614.2,171,109,255,18639,1
554.6,171,102,255,17442,1
579.2,171,106,255,18126,1
529.5,172,105,255,18060,1
509.9,172,102,255,17544,1
570.2,171,97,255,16587,1
524.3,172,93,255,15996,1
483.9,173,89,255,15397,1
496.4,173,92,255,15916,1
484.8,176,90,255,15840,1
473.3,176,88,255,15488,1
557.2,176,87,255,15312,1
547.6,178,86,255,15308,1
550.0,179,88,255,15752,1
570.7,179,92,255,16468,1
719.8,179,97,255,17363,1
737.2,178,99,255,17622,1
755.4,178,102,255,18156,1
779.4,178,106,255,18868,1
974.3,176,105,255,18480,1
980.6,175,107,255,18725,1
975.8,176,111,255,19536,1
1159.1,176,115,255,20240,1
1121.4,176,116,255,20416,1
1050.7,175,116,255,20300,1
1120.7,175,109,255,19075,1
1085.6,175,108,255,18900,1
1033.2,175,107,255,18725,1
1187.8,176,107,255,18832,1
1152.0,177,106,255,18762,1
1102.1,178,106,255,18868,1
1290.5,178,105,255,18690,1
1254.2,178,106,255,18868,1
1224.3,178,108,255,19224,1
1191.3,177,111,255,19647,1
1365.2,175,113,255,19775,1
1293.7,176,114,255,20064,1
1251.3,177,114,255,20178,1
1261.4,178,115,255,20470,1
1425.7,177,117,255,20709,1
1427.3,176,117,255,20592,1
1371.7,177,117,255,20709,1
1352.5,177,115,255,20355,1
1261.1,177,116,255,20532,1
1204.3,176,119,255,20944,1
1395.4,177,128,255,22656,1
1400.7,178,133,255,23674,1
1395.2,178,138,255,24564,1
1688.9,179,148,255,26492,1
1752.4,179,148,255,26492,1
1766.0,179,150,255,26850,1
1782.5,178,151,255,26878,1
2018.8,178,154,255,27412,1
2000.3,177,155,255,27435,1
1923.6,177,155,255,27435,1
1839.9,178,155,255,27590,1
1898.7,178,156,255,27768,1
1783.4,178,159,255,28302,1
1691.3,178,160,255,28480,1
1764.9,176,167,255,29392,1
1703.8,176,168,255,29568,1
1620.2,177,168,255,29736,1
1688.8,178,170,255,30260,1
1647.2,179,171,255,30609,1
1573.6,179,171,255,30609,1
1640.2,179,167,255,29893,1
1602.7,179,169,255,30251,1
1560.3,178,170,255,30260,1
1703.1,177,172,255,30444,1
1687.6,176,172,255,30272,1
1641.4,177,172,255,30444,1
1583.4,177,168,255,29736,1
1694.7,177,167,255,29559,1
1662.9,177,167,255,29559,1
1629.1,177,168,255,29736,1
1591.4,177,168,255,29736,1
1741.5,177,169,255,29913,1
1714.8,177,171,255,30267,1
1673.9,177,173,255,30621,1
1761.4,177,177,255,31329,1
1731.6,178,174,255,30972,1
1690.1,179,168,255,30072,1
1831.2,179,169,255,30251,1
1829.4,179,168,255,30072,1
1798.9,178,167,255,29726,1
1883.9,178,168,255,29904,1
1749.8,178,169,255,30082,1
1621.3,178,169,255,30082,1
1507.7,178,168,255,29904,1
1488.7,178,170,255,30260,1
1361.6,178,170,255,30260,1
1308.2,178,169,255,30082,1
1309.1,179,170,255,30430,1
1472.5,179,171,255,30609,1
1506.0,179,168,255,30072,1
1522.6,178,167,255,29726,1
1573.6,179,165,255,29535,1
1554.3,179,169,255,30251,1
1523.6,179,169,255,30251,1
1633.8,179,169,255,30251,1
1633.8,179,169,255,30251,1
1633.8,179,169,255,30251,1
1474.8,179,171,255,30609,1
1474.8,179,171,255,30609,1
1474.8,179,171,255,30609,1
1525.2,179,171,255,30609,1
1525.2,179,171,255,30609,1
1525.2,179,171,255,30609,1
1525.2,179,171,255,30609,1
1594.5,179,171,255,30609,1
1594.5,179,171,255,30609,1
1218.7,178,171,255,30438,1
1218.7,178,171,255,30438,1
1160.8,178,170,255,30260,1
1160.8,178,170,255,30260,1
1160.8,178,170,255,30260,1
1194.5,178,170,255,30260,1
1194.5,178,170,255,30260,1
1194.5,178,170,255,30260,1
1671.1,176,177,255,31152,1
1671.1,176,177,255,31152,1
1671.1,176,177,255,31152,1
1764.4,176,177,255,31152,1
1764.4,176,177,255,31152,1
1764.4,176,177,255,31152,1
1764.4,176,177,255,31152,1
1907.1,177,177,255,31329,1
1907.1,177,177,255,31329,1
1907.1,177,177,255,31329,1
1533.2,179,173,255,30967,1
1588.7,178,174,255,30972,1
1588.7,178,174,255,30972,1
1588.7,178,174,255,30972,1
1701.5,178,173,255,30794,1
1701.5,178,173,255,30794,1
1701.5,178,173,255,30794,1
1849.9,178,173,255,30794,1
576.4,177,121,255,21417,1
576.4,177,121,255,21417,1
635.9,177,121,255,21417,1
635.9,177,121,255,21417,1
635.9,177,121,255,21417,1
716.8,177,122,255,21594,1
716.8,177,122,255,21594,1
716.8,177,122,255,21594,1
716.8,177,122,255,21594,1
364.5,177,110,255,19470,1
364.5,177,110,255,19470,1
364.5,177,110,255,19470,1
364.5,177,110,255,19470,1
418.9,177,110,255,19470,1
418.9,177,110,255,19470,1
418.9,177,110,255,19470,1
463.5,177,110,255,19470,1
463.5,177,110,255,19470,1
354.2,178,109,255,19402,1
394.2,178,110,255,19580,1
394.2,178,110,255,19580,1
394.2,178,110,255,19580,1
430.4,178,110,255,19580,1
430.4,178,110,255,19580,1
430.4,178,110,255,19580,1
430.4,178,110,255,19580,1
444.3,179,110,255,19690,1
451.5,178,113,255,20114,1
451.5,178,113,255,20114,1
451.5,178,113,255,20114,1
493.5,178,114,255,20292,1
493.5,178,114,255,20292,1
493.5,178,114,255,20292,1
508.1,178,115,255,20470,1
508.1,178,115,255,20470,1
508.1,178,115,255,20470,1
502.5,178,120,255,21360,1
502.5,178,120,255,21360,1
502.5,178,120,255,21360,1
577.8,178,122,255,21716,1
577.8,178,122,255,21716,1
577.8,178,122,255,21716,1
608.8,179,124,255,22196,1
608.8,179,124,255,22196,1
1031.5,179,174,255,31146,1
1031.5,179,174,255,31146,1
1131.5,177,173,255,30621,1
1131.5,177,173,255,30621,1
1131.5,177,173,255,30621,1
1105.8,179,173,255,30967,1
1168.3,178,173,255,30794,1
1591.0,178,173,255,30794,1
1591.0,178,173,255,30794,1
1602.0,178,172,255,30616,1
179.1,179,179,171,32041,1
179.1,179,179,171,32041,1
179.1,179,179,171,32041,1
202.9,179,176,173,31504,1
198.1,179,176,173,31504,1
223.5,179,173,172,30967,1
225.2,178,174,172,30972,1
186.7,178,176,172,31328,1
186.7,178,176,172,31328,1
81.7,179,194,169,34726,1
71.3,179,191,172,34189,1
66.6,178,181,174,32218,1
66.6,178,181,174,32218,1
2503.3,177,176,255,31152,1
3442.9,178,177,255,31506,1
3812.7,179,175,255,31325,1
3923.0,179,176,255,31504,1
168.8,177,141,201,24957,1
283.9,177,142,200,25134,1
353.2,176,145,203,25520,1
434.8,176,147,205,25872,1
434.8,176,147,205,25872,1
462.0,177,148,208,26196,1
462.0,177,148,208,26196,1
455.0,177,147,229,26019,1
386.7,177,148,255,26196,1
1618.4,176,138,255,24288,1
1699.6,176,136,255,23936,1
1750.5,176,133,255,23408,1
1792.4,176,133,255,23408,1
1808.7,176,135,255,23760,1
1824.9,176,135,255,23760,1
1801.6,176,137,255,24112,1
1759.6,176,137,255,24112,1
1529.7,178,134,255,23852,1
1483.7,178,130,255,23140,1
1624.2,177,124,255,21948,1
1818.8,177,126,255,22302,1
2014.0,177,130,255,23010,1
1899.1,177,131,255,23187,1
1951.8,178,133,255,23674,1
1949.2,178,134,255,23852,1
1914.6,178,132,255,23496,1
1815.5,178,133,255,23674,1
1702.7,178,134,255,23852,1
1225.5,179,129,255,23091,1
1442.2,179,129,255,23091,1
1598.4,179,127,255,22733,1
1784.0,179,126,255,22554,1
1908.5,178,129,255,22962,1
1972.5,177,129,255,22833,1
1995.9,178,131,255,23318,1
2231.2,178,132,255,23496,1
2141.9,177,134,255,23718,1
998.3,179,131,255,23449,1
1247.1,179,131,255,23449,1
1478.6,179,131,255,23449,1
1655.3,179,132,255,23628,1
1838.5,179,133,255,23807,1
1986.7,178,132,255,23496,1
2082.6,178,132,255,23496,1
2142.0,179,133,255,23807,1
2154.6,179,132,255,23628,1
2120.3,179,130,255,23270,1
859.9,178,137,255,24386,1
1126.7,179,138,255,24702,1
1377.0,179,138,255,24702,1
1774.0,179,139,255,24881,1
1992.9,179,139,255,24881,1
2188.6,179,138,255,24702,1
2107.9,179,138,255,24702,1
2207.3,179,137,255,24523,1
2245.4,179,132,255,23628,1
627.2,178,142,255,25276,1
868.6,179,140,255,25060,1
1123.9,178,139,255,24742,1
1345.0,179,140,255,25060,1
1530.7,179,138,255,24702,1
1696.7,179,138,255,24702,1
1828.9,179,140,255,25060,1
1937.8,179,139,255,24881,1
2011.6,178,139,255,24742,1
2326.4,178,141,255,25098,1
723.6,179,141,255,25239,1
975.6,179,142,255,25418,1
1104.4,178,140,255,24920,1
1359.6,178,139,255,24742,1
1585.5,178,140,255,24920,1
1781.8,178,140,255,24920,1
1957.9,179,140,255,25060,1
2106.3,179,139,255,24881,1
2256.5,178,138,255,24564,1
598.2,179,138,255,24702,1
651.3,179,138,255,24702,1
868.4,179,138,255,24702,1
1123.9,178,136,255,24208,1
1370.1,179,136,255,24344,1
1791.6,178,136,255,24208,1
2001.4,179,138,255,24702,1
2215.2,179,137,255,24523,1
2182.7,179,137,255,24523,1
585.7,179,138,255,24702,1
656.2,178,137,255,24386,1
742.0,178,139,255,24742,1
975.4,178,139,255,24742,1
1234.6,179,139,255,24881,1
1461.7,179,139,255,24881,1
1683.7,179,139,255,24881,1
1866.8,179,141,255,25239,1
2069.6,179,143,255,25597,1
2213.4,179,142,255,25418,1
679.1,178,141,255,25098,1
913.7,178,142,255,25276,1
932.5,179,141,255,25239,1
1158.1,179,141,255,25239,1
1259.3,179,140,255,25060,1
1465.7,179,137,255,24523,1
1651.7,179,132,255,23628,1
1793.8,178,134,255,23852,1
1988.0,178,133,255,23674,1
459.3,177,135,255,23895,1
547.8,177,135,255,23895,1
637.5,177,135,255,23895,1
664.9,177,135,255,23895,1
895.1,177,134,255,23718,1
1241.0,177,135,255,23895,1
1514.3,178,139,255,24742,1
1756.1,179,139,255,24881,1
2094.8,179,139,255,24881,1
408.2,178,139,255,24742,1
420.7,178,140,255,24920,1
483.0,178,137,255,24386,1
494.3,177,137,255,24249,1
618.2,178,135,255,24030,1
971.0,178,133,255,23674,1
1362.8,178,133,255,23674,1
1683.3,178,133,255,23674,1
1942.0,177,135,255,23895,1
2115.7,177,135,255,23895,1
409.8,178,129,255,22962,1
389.4,178,128,255,22784,1
425.8,179,125,255,22375,1
504.8,178,122,255,21716,1
742.7,178,121,255,21538,1
1131.3,179,123,255,22017,1
1534.2,179,124,255,22196,1
1878.9,179,127,255,22733,1
2024.1,179,130,255,23270,1
543.5,179,138,255,24702,1
449.8,178,137,255,24386,1
316.1,179,138,255,24702,1
350.6,177,138,255,24426,1
453.1,177,139,255,24603,1
484.8,177,136,255,24072,1
772.0,177,136,255,24072,1
1221.7,177,136,255,24072,1
1608.4,178,139,255,24742,1
1988.1,178,140,255,24920,1
403.2,178,157,255,27946,1
338.0,178,157,255,27946,1
345.2,178,157,255,27946,1
362.4,178,157,255,27946,1
388.6,179,157,255,28103,1
366.7,179,157,255,28103,1
391.9,179,157,255,28103,1
552.5,179,132,255,23628,1
553.5,179,131,255,23449,1
535.5,179,132,255,23628,1
535.5,179,132,255,23628,1
535.5,179,132,255,23628,1
535.5,179,132,255,23628,1
543.5,178,131,255,23318,1
543.4,178,131,255,23318,1
543.4,178,131,255,23318,1
553.7,179,132,255,23628,1
142.5,179,140,255,25060,1
244.6,179,139,255,24881,1
259.2,179,140,255,25060,1
196.0,179,140,255,25060,1
196.0,179,140,255,25060,1
196.0,179,140,255,25060,1
172.9,179,140,255,25060,1
172.5,179,140,255,25060,1
172.5,179,140,255,25060,1
172.5,179,140,255,25060,1
222.4,179,124,255,22196,1
222.4,179,124,255,22196,1
1538.3,179,137,233,24523,1
1538.3,179,137,233,24523,1
1538.3,179,137,233,24523,1
224.8,178,124,255,22072,1
224.8,178,124,255,22072,1
224.8,178,124,255,22072,1
209.5,179,124,255,22196,1
209.5,179,124,255,22196,1
284.2,179,145,255,25955,1
243.3,179,151,255,27029,1
300.2,179,158,255,28282,1
272.4,179,164,255,29356,1
438.8,179,175,255,31325,1
436.7,179,178,255,31862,1
365.3,179,180,255,32220,1
384.2,179,185,255,33115,1
393.9,179,184,255,32936,1
551.6,179,189,255,33831,1
295.0,177,223,255,39471,1
333.3,178,192,255,34176,1
382.3,178,195,255,34710,1
496.8,131,199,255,26069,1
