variance,max H,max S,max V,H*S,ok not ok
573.2488889,177,215,255,38055,1
1308.482222,179,229,255,40991,1
524.9622222,179,229,255,40991,1
370.7030556,179,225,255,40275,1
437.6322222,178,218,255,38804,1
448.0055556,178,215,255,38270,1
434.1430556,178,215,255,38270,1
404.8475,178,208,255,37024,1
413.9430556,178,193,255,34354,1
358.4541667,178,132,255,23496,1
202.1275,178,127,255,22606,1
229.9608333,178,123,255,21894,1
255.7288889,178,121,255,21538,1
299.8030556,178,120,255,21360,1
876.2141667,179,120,255,21480,1
876.2141667,179,120,255,21480,1
431.2430556,178,120,255,21360,1
475.7988889,178,120,255,21360,1
509.0808333,178,120,255,21360,1
105.9888889,179,144,255,25776,1
107.0808333,179,143,255,25597,1
264.2388889,179,137,255,24523,1
259.6955556,179,137,255,24523,1
259.6955556,179,137,255,24523,1
289.5430556,179,139,255,24881,1
235.9697222,179,139,255,24881,1
248.7830556,179,141,255,25239,1
234.4475,179,142,255,25418,1
63.76555556,179,137,255,24523,1
56.63222222,179,152,255,27208,1
99.39333333,179,153,255,27387,1
120.7497222,179,148,255,26492,1
120.7497222,179,148,255,26492,1
122.5433333,179,154,255,27566,1
220.3830556,178,155,255,27590,1
175.9275,179,156,255,27924,1
149.1363889,179,160,255,28640,1
101.01,177,169,255,29913,1
94.52666667,177,172,255,30444,1
89.42222222,176,172,255,30272,1
154.3875,178,171,255,30438,1
133.4766667,177,169,255,29913,1
111.76,176,171,255,30096,1
173.3163889,179,172,255,30788,1
199.2233333,179,179,255,32041,1
566.1475,179,182,255,32578,1
100.4475,177,149,255,26373,1
145.8275,177,149,255,26373,1
163.8622222,176,148,255,26048,1
163.8622222,176,148,255,26048,1
156.56,179,160,255,28640,1
176.7455556,178,165,255,29370,1
276.9141667,178,164,255,29192,1
328.31,178,163,255,29014,1
322.6322222,178,155,255,27590,1
336.3697222,177,153,255,27081,1
340.1941667,179,152,255,27208,1
333.7430556,179,145,255,25955,1
339.7363889,178,140,255,24920,1
333.3141667,178,134,255,23852,1
176.0141667,179,139,255,24881,1
191.9955556,179,142,255,25418,1
212.0141667,179,141,255,25239,1
223.4488889,179,139,255,24881,1
230.9163889,179,145,255,25955,1
239.8122222,179,147,255,26313,1
253.5288889,178,146,255,25988,1
240.8030556,178,141,255,25098,1
221.5733333,179,140,255,25060,1
189.9722222,178,138,255,24564,1
196.6097222,179,137,255,24523,1
194.3566667,179,132,255,23628,1
203.2208333,179,127,255,22733,1
229.8655556,177,129,255,22833,1
235.1697222,178,135,255,24030,1
225.4066667,177,136,255,24072,1
208.3497222,174,135,255,23490,1
192.9363889,175,128,255,22400,1
158.7455556,176,122,255,21472,1
121.1988889,174,118,255,20532,1
111.6363889,174,119,255,20706,1
115.8030556,178,119,255,21182,1
113.3055556,177,118,255,20886,1
94.10305556,177,119,255,21063,1
91.56083333,175,120,255,21000,1
94.72222222,174,120,255,20880,1
99.17666667,174,119,255,20706,1
103.0363889,174,116,255,20184,1
103.2097222,175,116,255,20300,1
102.8030556,177,114,255,20178,1
99.74,177,110,255,19470,1
91.46222222,178,108,255,19224,1
89.74972222,178,109,255,19402,1
85.3475,177,110,255,19470,1
86.16972222,178,110,255,19580,1
91.48333333,178,111,255,19758,1
93.58305556,179,112,255,20048,1
99.48305556,179,112,255,20048,1
107.8141667,179,110,255,19690,1
119.4488889,179,109,255,19511,1
126.8163889,178,110,255,19580,1
120.3808333,178,119,255,21182,1
118.4097222,176,118,255,20768,1
118.7233333,175,116,255,20300,1
120.6808333,174,112,255,19488,1
123.5497222,174,116,255,20184,1
123.3488889,175,120,255,21000,1
144.2763889,176,123,255,21648,1
165.0788889,176,127,255,22352,1
267.5541667,176,128,255,22528,1
272.7155556,175,130,255,22750,1
262.9955556,175,130,255,22750,1
240.2097222,175,119,255,20825,1
239.8066667,175,115,255,20125,1
234.7055556,175,111,255,19425,1
222.2155556,177,107,255,18939,1
203.1288889,178,106,255,18868,1
182.2288889,179,108,255,19332,1
110.1955556,179,120,255,21480,1
98.39888889,179,128,255,22912,1
104.7155556,178,134,255,23852,1
114.4155556,179,138,255,24702,1
88.58305556,179,139,255,24881,1
107.9822222,179,140,255,25060,1
119.1030556,179,140,255,25060,1
132.6555556,179,140,255,25060,1
97.56972222,179,136,255,24344,1
64.49888889,179,130,255,23270,1
61.93638889,179,117,255,20943,1
91.76222222,179,114,255,20406,1
136.6955556,179,114,255,20406,1
164.6722222,178,112,255,19936,1
159.84,175,111,255,19425,1
664.7697222,173,111,255,19203,1
610.8163889,173,116,255,20068,1
42.40305556,174,124,255,21576,1
50.5275,175,127,255,22225,1
58.32888889,176,128,255,22528,1
60.29888889,177,127,255,22479,1
59.8475,178,125,255,22250,1
63.44888889,178,121,255,21538,1
65.56,178,117,255,20826,1
66.58888889,179,117,255,20943,1
67.13222222,179,117,255,20943,1
82.72333333,179,118,255,21122,1
88.6275,177,121,255,21417,1
108.4608333,177,121,255,21417,1
108.1122222,177,121,255,21417,1
214.6988889,179,120,255,21480,1
169.3788889,179,114,255,20406,1
67.58305556,179,111,255,19869,1
65.14888889,179,108,255,19332,1
697.6788889,179,105,255,18795,1
687.1222222,177,103,255,18231,1
678.0208333,175,109,255,19075,1
674.5475,174,111,255,19314,1
677.96,173,111,255,19203,1
699.7933333,173,111,255,19203,1
750.3163889,174,109,255,18966,1
825.4163889,176,105,255,18480,1
911.5488889,178,98,255,17444,1
998.6275,178,94,255,16732,1
1072.076389,178,101,255,17978,1
1116.356667,178,105,255,18690,1
1128.149722,175,105,255,18375,1
1105.754167,174,105,255,18270,1
1052.36,174,105,255,18270,1
981.9830556,175,106,255,18550,1
901.1097222,175,107,255,18725,1
827.5275,176,109,255,19184,1
764.7430556,178,112,255,19936,1
722.7141667,178,113,255,20114,1
698.7322222,178,115,255,20470,1
694.7733333,178,115,255,20470,1
706.4455556,178,115,255,20470,1
731.2055556,178,114,255,20292,1
774.8163889,177,111,255,19647,1
831.9788889,176,108,255,19008,1
885.9666667,175,104,255,18200,1
918.9763889,174,101,255,17574,1
927.1875,175,100,255,17500,1
921.4788889,175,100,255,17500,1
911.8933333,175,99,255,17325,1
905.3655556,174,103,255,17922,1
912.1141667,174,103,255,17922,1
935.7955556,176,103,255,18128,1
99.83222222,176,101,255,17776,1
113.4733333,177,100,255,17700,1
135.8430556,177,101,255,17877,1
154.8955556,177,102,255,18054,1
162.9808333,178,101,255,17978,1
157.44,178,101,255,17978,1
147.4488889,178,100,255,17800,1
143,178,100,255,17800,1
132.5788889,177,100,255,17700,1
119.4455556,177,99,255,17523,1
125.4666667,177,99,255,17523,1
120.3433333,176,97,255,17072,1
110.0275,176,100,255,17600,1
90.92888889,175,103,255,18025,1
75.80305556,175,105,255,18375,1
65.46972222,174,105,255,18270,1
58.10666667,174,104,255,18096,1
54.34972222,173,103,255,17819,1
52.35416667,172,99,255,17028,1
52.76972222,173,96,255,16608,1
55.17222222,173,94,255,16262,1
61.0275,175,93,255,16275,1
69.61416667,177,93,255,16461,1
71.72888889,178,95,255,16910,1
78.5,178,98,255,17444,1
87.81638889,178,99,255,17622,1
93.07666667,178,101,255,17978,1
95.74972222,178,102,255,18156,1
118.2808333,177,106,255,18762,1
112.3455556,176,111,255,19536,1
103.7888889,175,111,255,19425,1
103.2697222,174,108,255,18792,1
91.89416667,174,107,255,18618,1
52.82666667,173,107,255,18511,1
45.53638889,172,106,255,18232,1
44.19555556,174,109,255,18966,1
48.38305556,176,110,255,19360,1
63.46555556,178,110,255,19580,1
59.39888889,179,109,255,19511,1
49.1475,179,107,255,19153,1
42.24972222,178,110,255,19580,1
36.28083333,177,112,255,19824,1
34.78333333,176,112,255,19712,1
36.39416667,175,111,255,19425,1
39.31222222,176,107,255,18832,1
42.04888889,176,105,255,18480,1
42.55666667,176,104,255,18304,1
40.09555556,176,102,255,17952,1
33.89555556,175,98,255,17150,1
34.56,175,100,255,17500,1
32.99888889,175,100,255,17500,1
31.10972222,174,105,255,18270,1
40.33638889,173,105,255,18165,1
43.27888889,174,106,255,18444,1
48.48888889,175,104,255,18200,1
50.39888889,177,103,255,18231,1
56.49416667,177,103,255,18231,1
48.99,177,103,255,18231,1
41.76972222,178,102,255,18156,1
34.94972222,178,101,255,17978,1
41.7475,177,100,255,17700,1
48.26,176,103,255,18128,1
54.21666667,174,103,255,17922,1
64.16972222,172,103,255,17716,1
62.84333333,171,107,255,18297,1
64.74305556,171,108,255,18468,1
88.74972222,170,113,255,19210,1
100.5822222,171,111,255,18981,1
99.20305556,171,108,255,18468,1
88.88888889,172,102,255,17544,1
86.81555556,173,99,255,17127,1
82.74972222,174,99,255,17226,1
84.29416667,177,90,255,15930,1
73.82083333,178,88,255,15664,1
218.9988889,179,90,255,16110,1
224.9763889,178,96,255,17088,1
215.0788889,177,99,255,17523,1
209.7497222,176,100,255,17600,1
208.4697222,176,107,255,18832,1
201.4288889,175,106,255,18550,1
206.5433333,174,109,255,18966,1
200.1455556,173,108,255,18684,1
215.5808333,175,108,255,18900,1
236.2163889,177,107,255,18939,1
215.7430556,177,103,255,18231,1
224.2475,177,100,255,17700,1
235.2941667,174,97,255,16878,1
200.1322222,178,97,255,17266,1
186.2363889,178,99,255,17622,1
136.0288889,177,100,255,17700,1
135.7697222,177,101,255,17877,1
172.6455556,176,98,255,17248,1
150.2566667,175,97,255,16975,1
130.7266667,175,100,255,17500,1
152.0655556,175,106,255,18550,1
114.26,174,107,255,18618,1
146.6875,173,109,255,18857,1
134.4030556,174,109,255,18966,1
133.1455556,178,109,255,19402,1
126.8830556,177,109,255,19293,1
168.3555556,178,110,255,19580,1
154.5808333,177,109,255,19293,1
141.1697222,178,107,255,19046,1
108.7566667,178,107,255,19046,1
83.58222222,177,106,255,18762,1
101.1363889,177,101,255,17877,1
89.13333333,177,98,255,17346,1
105.6430556,175,104,255,18200,1
83.21555556,173,104,255,17992,1
84.05416667,170,105,255,17850,1
66.54333333,171,105,255,17955,1
74.43222222,173,113,255,19549,1
77.19416667,174,115,255,20010,1
139.6733333,173,115,255,19895,1
178.5830556,174,116,255,20184,1
319.9566667,176,108,255,19008,1
370.6430556,176,105,255,18480,1
452.6622222,176,105,255,18480,1
385.5497222,175,107,255,18725,1
300.2141667,176,105,255,18480,1
307.0763889,176,108,255,19008,1
300,177,110,255,19470,1
341.0608333,176,112,255,19712,1
329.8222222,175,110,255,19250,1
385.3566667,175,108,255,18900,1
343.3808333,176,96,255,16896,1
272.9808333,176,98,255,17248,1
212.9666667,177,96,255,16992,1
158.5363889,178,99,255,17622,1
122.8788889,178,99,255,17622,1
139.9666667,179,98,255,17542,1
182.9497222,179,108,255,19332,1
157.46,179,109,255,19511,1
140.2697222,179,109,255,19511,1
145.4788889,179,107,255,19153,1
135.7941667,179,102,255,18258,1
139.1030556,178,103,255,18334,1
124.8955556,177,108,255,19116,1
127.4763889,177,111,255,19647,1
135.0933333,178,108,255,19224,1
152.9475,178,103,255,18334,1
158.0488889,178,107,255,19046,1
162.7275,179,114,255,20406,1
158.4030556,176,117,255,20592,1
171.5275,179,114,255,20406,1
181.0808333,179,108,255,19332,1
191.9488889,179,107,255,19153,1
172.8488889,179,103,255,18437,1
178.5122222,179,99,255,17721,1
190.2808333,179,96,255,17184,1
213.6222222,179,93,255,16647,1
197.0266667,178,93,255,16554,1
181.9788889,178,93,255,16554,1
185.1955556,178,90,255,16020,1
193.4933333,178,85,255,15130,1
182.9830556,176,81,255,14256,1
176.7941667,178,81,255,14418,1
193.3808333,178,86,255,15308,1
211.9622222,178,90,255,16020,1
214.8122222,178,94,255,16732,1
220.2455556,174,93,255,16182,1
233.1333333,176,92,255,16192,1
233.8222222,177,90,255,15930,1
224.4830556,177,85,255,15045,1
225.3822222,177,92,255,16284,1
208.5288889,177,96,255,16992,1
201.1822222,177,97,255,17169,1
206.6475,178,97,255,17266,1
195.1222222,177,95,255,16815,1
193.4122222,177,94,255,16638,1
202.7830556,177,87,255,15399,1
212.1097222,178,87,255,15486,1
211.5488889,178,90,255,16020,1
204.56,177,95,255,16815,1
183.9488889,175,95,255,16625,1
169.6166667,176,94,255,16544,1
159.6163889,175,88,255,15400,1
156.5988889,177,90,255,15930,1
174.6097222,179,92,255,16468,1
194.09,177,97,255,17169,1
214.3763889,177,97,255,17169,1
227.5697222,176,97,255,17072,1
229.1363889,176,101,255,17776,1
226.1875,176,101,255,17776,1
228.2822222,176,101,255,17776,1
145.9655556,176,98,255,17248,1
150.2333333,176,97,255,17072,1
163.3166667,176,96,255,16896,1
168.9363889,177,95,255,16815,1
154.1822222,179,88,255,15752,1
128.1488889,179,87,255,15573,1
115.3766667,179,91,255,16289,1
118.8497222,178,90,255,16020,1
137.3697222,177,88,255,15576,1
155.8288889,175,83,255,14525,1
172.4233333,176,88,255,15488,1
188.7808333,177,90,255,15930,1
212.5030556,179,93,255,16647,1
251.6808333,178,101,255,17978,1
305.0830556,177,106,255,18762,1
325.2988889,177,107,255,18939,1
291.7163889,178,105,255,18690,1
238.9763889,178,98,255,17444,1
213.8822222,177,96,255,16992,1
212.8988889,177,94,255,16638,1
226.41,178,91,255,16198,1
220.3122222,178,85,255,15130,1
215.16,178,83,255,14774,1
291.0941667,177,89,255,15753,1
287.0141667,176,94,255,16544,1
282.9275,177,92,255,16284,1
292.4275,177,87,255,15399,1
332.1955556,177,90,255,15930,1
372.6363889,178,103,255,18334,1
432.0275,179,116,255,20764,1
528.1697222,179,127,255,22733,1
596.6697222,179,131,255,23449,1
613.5875,179,131,255,23449,1
582.8608333,177,128,255,22656,1
486.5055556,174,114,255,19836,1
446.6822222,178,105,255,18690,1
438.3155556,179,94,255,16826,1
468.69,179,94,255,16826,1
519.7275,178,104,255,18512,1
552.7497222,177,104,255,18408,1
518.9455556,178,104,255,18512,1
502.5030556,178,96,255,17088,1
499.7475,178,93,255,16554,1
521.2275,177,101,255,17877,1
570.4608333,175,100,255,17500,1
556.2830556,174,101,255,17574,1
600.2830556,177,101,255,17877,1
666.6066667,178,98,255,17444,1
741.5030556,178,102,255,18156,1
820.36,178,118,255,21004,1
929.7,177,135,255,23895,1
1018.705556,178,148,255,26344,1
1122.323333,178,155,255,27590,1
1207.094167,178,154,255,27412,1
1245.976389,178,153,255,27234,1
1076.776667,179,155,255,27745,1
1019.976389,176,156,255,27456,1
969.7455556,174,156,255,27144,1
901.7497222,174,156,255,27144,1
911.3363889,174,155,255,26970,1
881.3363889,177,152,255,26904,1
866.8941667,179,164,255,29356,1
901.79,179,166,255,29714,1
827.3233333,176,164,255,28864,1
836.5030556,175,158,255,27650,1
852.1363889,175,161,255,28175,1
906.4030556,177,164,255,29028,1
896.1955556,176,162,255,28512,1
961.8808333,179,159,255,28461,1
1043.576389,178,154,255,27412,1
1070.8475,179,151,255,27029,1
1163.8475,178,145,255,25810,1
1228.043333,177,152,255,26904,1
1251.4875,176,157,255,27632,1
1264.182222,176,159,255,27984,1
1302.265556,177,158,255,27966,1
1276.969722,179,150,255,26850,1
1279.643056,178,152,255,27056,1
1235.149722,179,151,255,27029,1
1194.283056,179,150,255,26850,1
1123.148889,179,145,255,25955,1
1132.394167,179,148,255,26492,1
1051.216389,176,152,255,26752,1
1078.428889,172,156,255,26832,1
1099.109722,173,153,255,26469,1
1128.082222,175,153,255,26775,1
1125.349722,176,149,255,26224,1
1231.056667,178,144,255,25632,1
1282.380833,178,148,255,26344,1
1402.698889,178,156,255,27768,1
1438.515556,178,161,255,28658,1
1509.36,176,160,255,28160,1
1487.232222,176,161,255,28336,1
1473.116389,176,156,255,27456,1
1464.882222,176,153,255,26928,1
1449.445556,176,151,255,26576,1
1408.412222,176,153,255,26928,1
1289.349722,176,155,255,27280,1
1047.636389,175,146,255,25550,1
920.39,177,135,255,23895,1
828.4455556,177,118,255,20886,1
803.4455556,177,108,255,19116,1
764.8097222,178,101,255,17978,1
721.7497222,176,99,255,17424,1
608.4608333,178,102,255,18156,1
566.2155556,175,101,255,17675,1
320.5222222,170,92,255,15640,1
285.2988889,168,86,255,14448,1
275.5066667,167,83,255,13861,1
317.5763889,169,82,255,13858,1
359.3830556,169,84,255,14196,1
461.6808333,171,90,255,15390,1
508.8655556,170,99,255,16830,1
565.0055556,170,106,255,18020,1
600.7497222,169,113,255,19097,1
329.0097222,168,114,255,19152,1
346.2122222,167,116,255,19372,1
345.7030556,166,118,255,19588,1
376.6822222,166,120,255,19920,1
408.2288889,166,121,255,20086,1
429.9363889,165,123,255,20295,1
493.7055556,166,120,255,19920,1
494.8,166,121,255,20086,1
491.2566667,166,124,255,20584,1
481.8808333,166,126,255,20916,1
462.1363889,164,108,255,17712,1
419.4430556,163,104,255,16952,1
378.0322222,163,100,255,16300,1
344.9566667,163,96,255,15648,1
327.0030556,161,86,255,13846,1
296.5388889,160,89,255,14240,1
295.9655556,162,94,255,15228,1
386.8066667,166,112,255,18592,1
413.8322222,167,120,255,20040,1
447.4030556,168,127,255,21336,1
545.7222222,170,138,255,23460,1
576.6322222,171,144,255,24624,1
614.7363889,171,152,255,25992,1
651.0822222,171,155,255,26505,1
715.4322222,172,158,255,27176,1
725.0163889,173,163,255,28199,1
740.4122222,175,168,255,29400,1
773.8830556,177,174,255,30798,1
843.4830556,177,176,255,31152,1
859.54,177,177,255,31329,1
865.49,177,177,255,31329,1
849.4955556,176,176,255,30976,1
836.0030556,177,167,255,29559,1
766.2455556,177,160,255,28320,1
700.5475,179,155,255,27745,1
660.9163889,179,150,255,26850,1
644.29,179,147,255,26313,1
648.5722222,178,149,255,26522,1
796.5097222,178,151,255,26878,1
855.2163889,178,156,255,27768,1
897.2475,177,161,255,28497,1
903.7455556,176,161,255,28336,1
1033.414167,178,162,255,28836,1
998.7666667,179,161,255,28819,1
973.4488889,179,155,255,27745,1
963.7430556,179,159,255,28461,1
1082.5875,179,160,255,28640,1
1037.220833,178,161,255,28658,1
974.4875,178,162,255,28836,1
942.3608333,177,162,255,28674,1
1036.245556,175,161,255,28175,1
989.0655556,174,161,255,28014,1
939.4155556,174,159,255,27666,1
957.4163889,174,158,255,27492,1
894.6941667,173,159,255,27507,1
839.2808333,173,161,255,27853,1
906.5363889,174,162,255,28188,1
873.9555556,174,159,255,27666,1
843.4066667,174,154,255,26796,1
937.9655556,173,154,255,26642,1
908.4622222,175,155,255,27125,1
888.1488889,176,155,255,27280,1
867.7333333,176,152,255,26752,1
945.5941667,176,152,255,26752,1
904.2155556,175,156,255,27300,1
892.19,174,158,255,27492,1
862.1941667,174,159,255,27666,1
932.7988889,176,160,255,28160,1
904.2475,176,159,255,27984,1
898.8722222,176,158,255,27808,1
923.1733333,175,148,255,25900,1
870.9475,177,139,255,24603,1
830.9430556,178,141,255,25098,1
851.8122222,178,143,255,25454,1
811.2655556,177,144,255,25488,1
805.3155556,176,151,255,26576,1
877.7363889,176,155,255,27280,1
830.8363889,176,156,255,27456,1
770.1430556,174,157,255,27318,1
737.8122222,173,155,255,26815,1
766.4608333,173,154,255,26642,1
710.5475,173,151,255,26123,1
617.7030556,173,143,255,24739,1
522.0363889,171,131,255,22401,1
450.6697222,171,116,255,19836,1
364.7822222,175,102,255,17850,1
319.6208333,176,95,255,16720,1
308.3941667,176,89,255,15664,1
372.1888889,176,84,255,14784,1
372.1163889,173,82,255,14186,1
364.7066667,171,78,255,13338,1
477.61,166,93,255,15438,1
524.3622222,167,96,255,16032,1
553.4766667,168,96,255,16128,1
591.6830556,169,94,255,15886,1
498.2622222,167,90,255,15030,1
373.2766667,160,79,255,12640,1
274.7363889,146,68,255,9928,0
198.7275,139,68,255,9452,0
161.8941667,132,69,255,9108,0
148.0363889,127,69,255,8763,0
160.0788889,158,69,255,10902,0
191.5288889,169,71,255,11999,0
238.69,173,70,255,12110,1
322.7163889,174,75,255,13050,1
476.8275,174,87,255,15138,1
558.6697222,173,104,255,17992,1
602.5875,172,120,255,20640,1
668.66,173,145,255,25085,1
639.0941667,174,152,255,26448,1
628.5163889,176,157,255,27632,1
741.3055556,177,166,255,29382,1
795.8788889,177,171,255,30267,1
829.96,177,172,255,30444,1
954.4363889,178,174,255,30972,1
920.0697222,178,175,255,31150,1
877.9097222,178,176,255,31328,1
849.84,178,176,255,31328,1
877.1622222,177,166,255,29382,1
846.5141667,176,158,255,27808,1
833.7830556,175,158,255,27650,1
900.8475,174,159,255,27666,1
867.49,174,156,255,27144,1
793.1288889,174,155,255,26970,1
690.0875,174,151,255,26274,1
636.0388889,174,135,255,23490,1
545.3163889,176,118,255,20768,1
485.2830556,177,109,255,19293,1
489.7030556,177,100,255,17700,1
453.9430556,177,96,255,16992,1
419.5433333,175,92,255,16100,1
426.9766667,175,90,255,15750,1
400.4363889,176,93,255,16368,1
374.7322222,177,95,255,16815,1
397.2541667,178,102,255,18156,1
377.2288889,178,104,255,18512,1
381.6988889,178,105,255,18690,1
386.6655556,178,104,255,18512,1
458.4455556,178,107,255,19046,1
457.2655556,177,110,255,19470,1
460.0622222,177,108,255,19116,1
465.0322222,176,109,255,19184,1
540.3163889,177,111,255,19647,1
550.4288889,177,111,255,19647,1
555.6488889,178,112,255,19936,1
620.9155556,179,117,255,20943,1
617.5163889,179,117,255,20943,1
612.4655556,179,115,255,20585,1
686.1655556,178,115,255,20470,1
660.26,178,117,255,20826,1
623.3266667,177,117,255,20709,1
623.5608333,178,119,255,21182,1
610.8097222,178,118,255,21004,1
592.1697222,178,115,255,20470,1
624.7322222,178,111,255,19758,1
572.4697222,177,110,255,19470,1
532.1155556,178,107,255,19046,1
504.6363889,178,106,255,18868,1
562.5030556,178,106,255,18868,1
541.1363889,178,103,255,18334,1
532.7933333,176,102,255,17952,1
498.0788889,176,102,255,17952,1
562.6655556,177,106,255,18762,1
556.6622222,178,108,255,19224,1
583.7066667,179,110,255,19690,1
706.5822222,177,115,255,20355,1
728.4541667,177,116,255,20532,1
758.4163889,177,115,255,20355,1
921.9830556,176,120,255,21120,1
954.4233333,177,127,255,22479,1
989.9833333,179,134,255,23986,1
1159.849722,177,151,255,26727,1
1171.714167,175,163,255,28525,1
1175.643333,175,165,255,28875,1
1190.736389,175,165,255,28875,1
1282.622222,176,163,255,28688,1
1227.262222,178,159,255,28302,1
1160.303056,178,155,255,27590,1
1112.255556,178,166,255,29548,1
1218.295556,177,168,255,29736,1
1150.143333,177,167,255,29559,1
1060.276389,176,168,255,29568,1
1143.276667,176,164,255,28864,1
1108.114167,177,163,255,28851,1
1058.816389,178,164,255,29192,1
1129.826667,178,160,255,28480,1
1130.616389,178,159,255,28302,1
1117.19,177,160,255,28320,1
1195.409722,176,159,255,27984,1
1154.469722,176,162,255,28512,1
1132.949722,176,164,255,28864,1
1261.14,177,164,255,29028,1
1225.2275,177,162,255,28674,1
1166.580833,177,163,255,28851,1
1112.976667,176,162,255,28512,1
1240.812222,175,161,255,28175,1
1188.6275,175,159,255,27825,1
1135.498889,175,158,255,27650,1
1080,176,157,255,27632,1
1186.262222,177,152,255,26904,1
1147.332222,178,155,255,27590,1
1123.543056,178,158,255,28124,1
1234.160833,177,163,255,28851,1
1215.716389,178,162,255,28836,1
1205.538889,178,162,255,28836,1
1282.716389,177,158,255,27966,1
1229.6275,178,157,255,27946,1
1200.0275,178,162,255,28836,1
1331.809722,178,167,255,29726,1
1301.655556,177,168,255,29736,1
1236.069722,176,171,255,30096,1
1199.882222,174,171,255,29754,1
1314.415556,174,172,255,29928,1
1272.120833,176,169,255,29744,1
1253.855556,177,170,255,30090,1
1215.822222,178,171,255,30438,1
1348.995556,179,175,255,31325,1
1348.814167,179,179,255,32041,1
1373.316667,179,183,255,32757,1
1465.173333,176,185,255,32560,1
1387.698889,177,184,255,32568,1
1323.478889,177,180,255,31860,1
1459.749722,177,179,255,31683,1
1459.749722,177,179,255,31683,1
1459.749722,177,179,255,31683,1
1190.620833,179,167,255,29893,1
1190.620833,179,167,255,29893,1
1190.620833,179,167,255,29893,1
1339.416389,179,167,255,29893,1
1339.416389,179,167,255,29893,1
1339.416389,179,167,255,29893,1
1339.416389,179,167,255,29893,1
1479.703056,178,168,255,29904,1
1479.703056,178,168,255,29904,1
1022.64,178,172,255,30616,1
1022.64,178,172,255,30616,1
1142.716389,178,172,255,30616,1
1142.716389,178,172,255,30616,1
1142.716389,178,172,255,30616,1
1281.809722,178,172,255,30616,1
1281.809722,178,172,255,30616,1
1281.809722,178,172,255,30616,1
1087.8275,178,174,255,30972,1
1087.8275,178,174,255,30972,1
1087.8275,178,174,255,30972,1
1231.803056,178,176,255,31328,1
1231.803056,178,176,255,31328,1
1231.803056,178,176,255,31328,1
1231.803056,178,176,255,31328,1
1369.193333,179,175,255,31325,1
1369.193333,179,175,255,31325,1
1369.193333,179,175,255,31325,1
951.4766667,177,172,255,30444,1
1053.994167,178,168,255,29904,1
1053.994167,178,168,255,29904,1
1053.994167,178,168,255,29904,1
1167.023333,177,166,255,29382,1
1167.023333,177,166,255,29382,1
1167.023333,177,166,255,29382,1
1254.449722,177,167,255,29559,1
448.9322222,178,123,255,21894,1
448.9322222,178,123,255,21894,1
480.5875,178,122,255,21716,1
480.5875,178,122,255,21716,1
480.5875,178,122,255,21716,1
481.7722222,179,122,255,21838,1
481.7722222,179,122,255,21838,1
481.7722222,179,122,255,21838,1
481.7722222,179,122,255,21838,1
503.3288889,177,104,255,18408,1
503.3288889,177,104,255,18408,1
503.3288889,177,104,255,18408,1
503.3288889,177,104,255,18408,1
500.1030556,177,104,255,18408,1
500.1030556,177,104,255,18408,1
500.1030556,177,104,255,18408,1
449.7266667,177,104,255,18408,1
449.7266667,177,104,255,18408,1
362.6497222,178,110,255,19580,1
378.3722222,177,111,255,19647,1
378.3722222,177,111,255,19647,1
378.3722222,177,111,255,19647,1
382.85,178,111,255,19758,1
382.85,178,111,255,19758,1
382.85,178,111,255,19758,1
382.85,178,111,255,19758,1
345.4788889,178,110,255,19580,1
434.2566667,174,110,255,19140,1
434.2566667,174,110,255,19140,1
434.2566667,174,110,255,19140,1
440.5433333,174,112,255,19488,1
440.5433333,174,112,255,19488,1
440.5433333,174,112,255,19488,1
418.5988889,174,112,255,19488,1
418.5988889,174,112,255,19488,1
418.5988889,174,112,255,19488,1
449.1941667,178,114,255,20292,1
449.1941667,178,114,255,20292,1
449.1941667,178,114,255,20292,1
428.4222222,179,113,255,20227,1
428.4222222,179,113,255,20227,1
428.4222222,179,113,255,20227,1
349.5830556,179,113,255,20227,1
349.5830556,179,113,255,20227,1
630.4208333,177,149,255,26373,1
630.4208333,177,149,255,26373,1
693.0233333,179,148,255,26492,1
693.0233333,179,148,255,26492,1
693.0233333,179,148,255,26492,1
662.8363889,179,149,255,26671,1
671.8622222,179,148,255,26492,1
957.9163889,179,148,255,26492,1
957.9163889,179,148,255,26492,1
945.1988889,179,149,255,26671,1
200.36,178,194,166,34532,1
200.36,178,194,166,34532,1
200.36,178,194,166,34532,1
175.2433333,178,195,164,34710,1
154.4788889,175,195,164,34125,1
138.7988889,178,196,162,34888,1
119.3055556,178,192,160,34176,1
96.46,178,190,158,33820,1
96.46,178,190,158,33820,1
88.14888889,179,206,161,36874,1
65.37222222,179,215,160,38485,1
59.25416667,179,215,161,38485,1
59.25416667,179,215,161,38485,1
2642.036389,179,172,255,30788,1
3590.445556,179,164,255,29356,1
3963.622222,179,159,255,28461,1
4103.076667,179,158,255,28282,1
142.9488889,177,142,184,25134,1
241.0122222,176,143,187,25168,1
306.3163889,176,142,187,24992,1
379.9788889,177,143,188,25311,1
379.9788889,177,143,188,25311,1
402.6988889,177,140,195,24780,1
402.6988889,177,140,195,24780,1
399.4155556,177,139,227,24603,1
343.0122222,177,139,255,24603,1
1717.549722,179,128,255,22912,1
1878.99,178,125,255,22250,1
2053.782222,178,125,255,22250,1
2195.706667,178,122,255,21716,1
2230.462222,178,122,255,21716,1
